1,0,171,94,77,231,1,-1,-1,-1
1,1,99,97,63,220,1,-1,-1,-1
1,2,435,95,86,231,1,-1,-1,-1
1,3,348,77,89,253,1,-1,-1,-1
1,4,576,83,59,196,1,-1,-1,-1
1,5,517,112,44,121,1,-1,-1,-1
1,6,178,93,35,90,1,-1,-1,-1
2,0,185,91,68,233,1,-1,-1,-1
2,1,89,99,65,219,1,-1,-1,-1
2,2,445,91,76,237,1,-1,-1,-1
2,3,351,77,91,254,1,-1,-1,-1
2,4,575,85,60,195,1,-1,-1,-1
2,5,514,111,46,124,1,-1,-1,-1
2,6,180,94,36,97,1,-1,-1,-1
3,0,192,89,64,233,1,-1,-1,-1
3,1,74,100,79,220,1,-1,-1,-1
3,2,447,91,77,236,1,-1,-1,-1
3,3,353,78,93,255,1,-1,-1,-1
3,4,575,80,62,201,1,-1,-1,-1
3,5,517,111,44,123,1,-1,-1,-1
3,6,182,94,35,165,1,-1,-1,-1
4,0,194,93,71,228,1,-1,-1,-1
4,1,64,101,86,219,1,-1,-1,-1
4,2,448,89,83,233,1,-1,-1,-1
4,3,357,79,94,253,1,-1,-1,-1
4,4,573,81,63,201,1,-1,-1,-1
4,5,515,113,44,121,1,-1,-1,-1
4,6,180,94,37,165,1,-1,-1,-1
5,0,198,87,74,234,1,-1,-1,-1
5,1,61,102,84,218,1,-1,-1,-1
5,2,451,87,86,237,1,-1,-1,-1
5,3,360,80,92,248,1,-1,-1,-1
5,4,568,85,66,197,1,-1,-1,-1
5,5,512,111,45,124,1,-1,-1,-1
5,6,178,92,40,165,1,-1,-1,-1
6,0,202,90,82,232,1,-1,-1,-1
6,1,56,107,89,216,1,-1,-1,-1
6,2,453,89,93,233,1,-1,-1,-1
6,3,364,84,94,241,1,-1,-1,-1
6,4,567,85,67,198,1,-1,-1,-1
6,5,514,110,41,128,1,-1,-1,-1
6,6,178,94,41,162,1,-1,-1,-1
7,0,213,94,78,228,1,-1,-1,-1
7,1,52,99,87,219,1,-1,-1,-1
7,2,459,91,83,232,1,-1,-1,-1
7,3,366,83,93,242,1,-1,-1,-1
7,4,567,88,66,195,1,-1,-1,-1
7,6,178,95,43,160,1,-1,-1,-1
8,0,216,95,79,226,1,-1,-1,-1
8,1,52,101,77,219,1,-1,-1,-1
8,2,459,86,83,235,1,-1,-1,-1
8,3,367,85,96,238,1,-1,-1,-1
8,4,564,90,67,190,1,-1,-1,-1
8,6,178,92,44,163,1,-1,-1,-1
9,0,219,97,88,223,1,-1,-1,-1
9,1,50,101,72,224,1,-1,-1,-1
9,2,465,85,76,237,1,-1,-1,-1
9,3,369,86,94,237,1,-1,-1,-1
9,4,562,85,73,197,1,-1,-1,-1
9,6,178,92,43,162,1,-1,-1,-1
10,0,221,97,89,224,1,-1,-1,-1
10,1,46,98,67,227,1,-1,-1,-1
10,2,467,87,81,233,1,-1,-1,-1
10,3,371,84,94,240,1,-1,-1,-1
10,4,563,89,68,191,1,-1,-1,-1
10,6,178,94,43,161,1,-1,-1,-1
11,0,225,99,87,218,1,-1,-1,-1
11,1,45,97,57,227,1,-1,-1,-1
11,2,468,87,87,232,1,-1,-1,-1
11,3,375,81,89,243,1,-1,-1,-1
11,4,560,87,71,198,1,-1,-1,-1
11,6,179,94,42,159,1,-1,-1,-1
12,0,228,96,91,221,1,-1,-1,-1
12,1,38,95,57,227,1,-1,-1,-1
12,2,469,92,92,226,1,-1,-1,-1
12,3,377,80,89,244,1,-1,-1,-1
12,4,613,169,26,67,1,-1,-1,-1
12,5,556,88,62,191,1,-1,-1,-1
12,6,179,94,42,157,1,-1,-1,-1
13,0,234,96,86,221,1,-1,-1,-1
13,1,28,98,62,225,1,-1,-1,-1
13,2,473,92,89,223,1,-1,-1,-1
13,3,376,78,91,247,1,-1,-1,-1
13,4,605,111,34,127,1,-1,-1,-1
13,5,556,87,58,191,1,-1,-1,-1
13,6,179,95,41,157,1,-1,-1,-1
14,0,242,97,77,218,1,-1,-1,-1
14,1,15,99,73,226,1,-1,-1,-1
14,2,478,95,89,222,1,-1,-1,-1
14,3,381,78,88,247,1,-1,-1,-1
14,4,605,108,33,129,1,-1,-1,-1
14,5,556,89,56,189,1,-1,-1,-1
14,6,178,94,42,159,1,-1,-1,-1
15,0,245,91,76,220,1,-1,-1,-1
15,1,6,95,78,227,1,-1,-1,-1
15,2,481,91,91,228,1,-1,-1,-1
15,3,382,79,91,243,1,-1,-1,-1
15,4,597,103,40,135,1,-1,-1,-1
15,5,552,85,61,194,1,-1,-1,-1
15,6,178,94,42,158,1,-1,-1,-1
16,0,248,89,73,222,1,-1,-1,-1
16,1,0,95,84,228,1,-1,-1,-1
16,2,484,93,86,226,1,-1,-1,-1
16,3,386,80,88,239,1,-1,-1,-1
16,4,594,104,44,132,1,-1,-1,-1
16,5,550,87,57,192,1,-1,-1,-1
16,6,178,94,43,158,1,-1,-1,-1
17,0,251,92,73,218,1,-1,-1,-1
17,1,0,98,83,224,1,-1,-1,-1
17,2,487,86,79,231,1,-1,-1,-1
17,3,390,80,87,238,1,-1,-1,-1
17,4,599,122,38,116,1,-1,-1,-1
17,5,548,90,57,190,1,-1,-1,-1
17,6,178,94,43,158,1,-1,-1,-1
18,0,254,87,72,223,1,-1,-1,-1
18,1,0,97,82,227,1,-1,-1,-1
18,2,488,84,80,232,1,-1,-1,-1
18,3,395,88,85,230,1,-1,-1,-1
18,4,596,110,39,128,1,-1,-1,-1
18,5,550,92,49,188,1,-1,-1,-1
18,6,178,94,42,158,1,-1,-1,-1
19,0,258,89,71,219,1,-1,-1,-1
19,1,0,97,82,226,1,-1,-1,-1
19,2,397,81,89,242,1,-1,-1,-1
19,4,560,97,42,182,1,-1,-1,-1
19,5,491,95,82,224,1,-1,-1,-1
19,6,178,94,43,159,1,-1,-1,-1
20,1,0,99,80,226,1,-1,-1,-1
20,2,398,84,94,235,1,-1,-1,-1
20,3,262,96,79,211,1,-1,-1,-1
20,4,551,98,46,182,1,-1,-1,-1
20,5,493,95,84,223,1,-1,-1,-1
20,6,178,95,42,157,1,-1,-1,-1
21,1,1,100,74,227,1,-1,-1,-1
21,2,406,88,92,230,1,-1,-1,-1
21,3,267,99,78,208,1,-1,-1,-1
21,4,563,104,35,172,1,-1,-1,-1
21,5,501,90,79,225,1,-1,-1,-1
21,6,177,94,43,159,1,-1,-1,-1
22,0,269,100,79,207,1,-1,-1,-1
22,1,0,84,67,246,1,-1,-1,-1
22,2,508,86,81,230,1,-1,-1,-1
22,3,408,88,91,230,1,-1,-1,-1
22,4,589,98,43,143,1,-1,-1,-1
22,5,560,99,35,179,1,-1,-1,-1
22,6,178,96,42,157,1,-1,-1,-1
23,1,0,81,56,246,1,-1,-1,-1
23,2,408,85,93,231,1,-1,-1,-1
23,3,270,100,75,209,1,-1,-1,-1
23,4,583,110,50,130,1,-1,-1,-1
23,5,509,86,79,226,1,-1,-1,-1
23,6,178,94,42,159,1,-1,-1,-1
24,0,272,94,75,213,1,-1,-1,-1
24,1,0,81,39,246,1,-1,-1,-1
24,2,481,110,36,102,1,-1,-1,-1
24,3,411,86,93,228,1,-1,-1,-1
24,4,588,109,49,130,1,-1,-1,-1
24,5,511,89,85,221,1,-1,-1,-1
24,6,177,94,43,159,1,-1,-1,-1
25,0,279,94,71,213,1,-1,-1,-1
25,1,395,330,22,38,1,-1,-1,-1
25,2,483,111,35,101,1,-1,-1,-1
25,3,413,80,95,238,1,-1,-1,-1
25,4,588,107,49,133,1,-1,-1,-1
25,5,506,87,93,227,1,-1,-1,-1
25,6,177,94,42,159,1,-1,-1,-1
26,0,285,94,67,212,1,-1,-1,-1
26,2,510,88,94,225,1,-1,-1,-1
26,3,418,80,95,239,1,-1,-1,-1
26,4,609,162,29,76,1,-1,-1,-1
26,5,586,106,39,135,1,-1,-1,-1
26,6,177,93,42,160,1,-1,-1,-1
27,0,288,92,71,214,1,-1,-1,-1
27,2,510,92,93,221,1,-1,-1,-1
27,3,422,79,97,241,1,-1,-1,-1
27,4,608,159,27,80,1,-1,-1,-1
27,5,586,101,37,140,1,-1,-1,-1
27,6,178,98,41,155,1,-1,-1,-1
28,0,297,90,67,215,1,-1,-1,-1
28,2,507,96,36,181,1,-1,-1,-1
28,3,428,79,93,236,1,-1,-1,-1
28,4,606,147,30,88,1,-1,-1,-1
28,5,513,91,92,221,1,-1,-1,-1
28,6,176,98,40,154,1,-1,-1,-1
29,0,301,88,69,216,1,-1,-1,-1
29,2,504,91,40,188,1,-1,-1,-1
29,3,432,80,88,232,1,-1,-1,-1
29,4,592,141,41,98,1,-1,-1,-1
29,5,520,93,85,216,1,-1,-1,-1
29,6,178,99,42,156,1,-1,-1,-1
30,0,306,93,77,212,1,-1,-1,-1
30,2,504,94,41,184,1,-1,-1,-1
30,3,434,81,79,232,1,-1,-1,-1
30,4,593,147,41,91,1,-1,-1,-1
30,5,521,94,93,217,1,-1,-1,-1
30,6,177,99,43,157,1,-1,-1,-1
31,0,310,91,74,214,1,-1,-1,-1
31,2,502,93,44,184,1,-1,-1,-1
31,3,436,80,79,231,1,-1,-1,-1
31,4,594,163,37,76,1,-1,-1,-1
31,5,537,93,92,216,1,-1,-1,-1
31,6,175,97,41,155,1,-1,-1,-1
32,0,315,92,70,211,1,-1,-1,-1
32,2,500,95,62,181,1,-1,-1,-1
32,3,438,80,83,231,1,-1,-1,-1
32,4,594,151,41,88,1,-1,-1,-1
32,5,537,93,84,219,1,-1,-1,-1
32,6,175,97,41,155,1,-1,-1,-1
33,0,318,92,72,211,1,-1,-1,-1
33,2,444,86,104,223,1,-1,-1,-1
33,3,500,97,59,178,1,-1,-1,-1
33,4,598,142,38,98,1,-1,-1,-1
33,5,543,90,73,223,1,-1,-1,-1
33,6,176,93,40,159,1,-1,-1,-1
34,2,449,86,85,223,1,-1,-1,-1
34,3,323,96,74,205,1,-1,-1,-1
34,4,546,88,74,223,1,-1,-1,-1
34,5,498,90,54,190,1,-1,-1,-1
34,6,177,93,41,160,1,-1,-1,-1
35,2,448,95,92,215,1,-1,-1,-1
35,3,322,96,78,209,1,-1,-1,-1
35,4,549,89,78,212,1,-1,-1,-1
35,5,500,98,45,177,1,-1,-1,-1
35,6,177,93,42,161,1,-1,-1,-1
36,2,452,94,90,212,1,-1,-1,-1
36,3,324,94,79,208,1,-1,-1,-1
36,4,551,86,82,222,1,-1,-1,-1
36,6,176,94,41,159,1,-1,-1,-1
37,2,453,89,92,219,1,-1,-1,-1
37,3,327,95,78,207,1,-1,-1,-1
37,4,559,82,76,227,1,-1,-1,-1
37,6,176,93,40,159,1,-1,-1,-1
38,2,396,326,21,40,1,-1,-1,-1
